job_name,order_id,folder,status,held,deleted,cyclic,startTime,endTime,orderDate,description,application,estimatedStartTime,estimatedEndTime
EBIETLPCORE_GBLSLSPKG_DRIVER_AMER_OMAR_TD1,5acdc,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-08-02 02:24:06,2022-08-02 02:26:16,220802,GBL ODF Driver table load,EBIETLPCORE,,
EBIETLPCORE_GBLSLSPKG_DRIVER_AMER_OMAR_TD1,57fph,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-07-29 02:43:37,2022-07-29 02:49:05,220729,GBL ODF Driver table load,EBIETLPCORE,,
EBIETLPCORE_GBLSLSPKG_DRIVER_AMER_OMAR_TD1,5b52w,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-08-03 02:36:51,2022-08-03 02:40:16,220803,GBL ODF Driver table load,EBIETLPCORE,,
EBIETLPCORE_GBLSLSPKG_DRIVER_EMEA_TD1,58tod,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-07-31 18:51:54,2022-07-31 18:54:02,220731,GBL ODF Driver table load,EBIETLPCORE,,
EBIETLPCORE_GBLSLSPKG_DRIVER_APJ_TD1,59krf,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-08-01 10:58:02,2022-08-01 11:04:17,220801,GBL ODF Driver table load,EBIETLPCORE,,
EBIETLPCORE_GBLSLSPKG_DRIVER_EMEA_TD1,58326,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-07-30 20:20:42,2022-07-30 20:22:48,220730,GBL ODF Driver table load,EBIETLPCORE,,
EBIETLPCORE_GBLSLSPKG_DRIVER_APJ_TD1,5c1z5,EBIETLPCORE,Wait Condition,                   0,                   0,                   0,,,220804,GBL ODF Driver table load,EBIETLPCORE,2022-08-04 10:35:20,2022-08-04 10:38:30
EBIETLPCORE_GBLSLSPKG_DRIVER_APJ_TD1,56l1y,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-07-28 10:47:30,2022-07-28 10:55:45,220728,GBL ODF Driver table load,EBIETLPCORE,,
EBIETLPCORE_GBLSLSPKG_DRIVER_APJ_TD1,5acdd,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-08-02 10:55:57,2022-08-02 11:00:09,220802,GBL ODF Driver table load,EBIETLPCORE,,
EBIETLPCORE_GBLSLSPKG_DRIVER_APJ_TD1,57fpi,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-07-29 20:59:18,2022-07-29 21:02:26,220729,GBL ODF Driver table load,EBIETLPCORE,,
EBIETLPCORE_GBLSLSPKG_DRIVER_APJ_TD1,5b52x,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-08-03 10:31:09,2022-08-03 10:33:15,220803,GBL ODF Driver table load,EBIETLPCORE,,
EBIETLPCORE_GBLSLSPKG_INC_APJ_TD1,58tn7,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-07-31 10:22:46,2022-07-31 10:41:21,220731,GBL ODF INC table load,EBIETLPCORE,,
EBIETLPCORE_GBLSLSPKG_DRIVER_EMEA_TD1,59krd,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-08-01 20:53:47,2022-08-01 20:55:53,220801,GBL ODF Driver table load,EBIETLPCORE,,
EBIETLPCORE_GBLSLSPKG_INC_APJ_TD1,58310,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-07-30 11:00:52,2022-07-30 11:14:19,220730,GBL ODF INC table load,EBIETLPCORE,,
EBIETLPCORE_GBLSLSPKG_DRIVER_EMEA_TD1,5c1z3,EBIETLPCORE,Wait Condition,                   0,                   0,                   0,,,220804,GBL ODF Driver table load,EBIETLPCORE,2022-08-04 18:54:40,2022-08-04 18:56:40
EBIETLPCORE_GBLSLSPKG_DRIVER_EMEA_TD1,56l1w,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-07-28 19:08:46,2022-07-28 19:10:53,220728,GBL ODF Driver table load,EBIETLPCORE,,
EBIETLPCORE_GBLSLSPKG_DRIVER_EMEA_TD1,5acdb,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-08-02 19:06:50,2022-08-02 19:07:57,220802,GBL ODF Driver table load,EBIETLPCORE,,
EBIETLPCORE_GBLSLSPKG_DRIVER_EMEA_TD1,57fpg,EBIETLPCORE,Wait Condition,                   0,                   0,                   0,,,220729,GBL ODF Driver table load,EBIETLPCORE,2022-07-29 23:46:00,2022-07-29 23:48:00
EBIETLPCORE_GBLSLSPKG_DRIVER_EMEA_TD1,5b52v,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-08-03 19:24:45,2022-08-03 19:26:52,220803,GBL ODF Driver table load,EBIETLPCORE,,
EBIETLPCORE_GBLSLSPKG_INC_EMEA_TD1,58tn8,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-07-31 18:54:02,2022-07-31 19:10:39,220731,GBL ODF INC table load,EBIETLPCORE,,
EBIETLPCORE_GBLSLSPKG_INC_APJ_TD1,59kq7,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-08-01 11:04:17,2022-08-01 11:37:16,220801,GBL ODF INC table load,EBIETLPCORE,,
EBIETLPCORE_GBLSLSPKG_INC_EMEA_TD1,58311,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-07-30 20:28:09,2022-07-30 20:40:36,220730,GBL ODF INC table load,EBIETLPCORE,,
EBIETLPCORE_GBLSLSPKG_INC_APJ_TD1,5c1xx,EBIETLPCORE,Wait Condition,                   0,                   0,                   0,,,220804,GBL ODF INC table load,EBIETLPCORE,2022-08-04 10:38:30,2022-08-04 10:59:00
EBIETLPCORE_GBLSLSPKG_INC_APJ_TD1,56l0q,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-07-28 10:55:45,2022-07-28 11:31:49,220728,GBL ODF INC table load,EBIETLPCORE,,
EBIETLPCORE_GBLSLSPKG_INC_APJ_TD1,5acc5,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-08-02 11:00:10,2022-08-02 11:23:58,220802,GBL ODF INC table load,EBIETLPCORE,,
EBIETLPCORE_GBLSLSPKG_INC_APJ_TD1,57foa,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-07-29 21:02:26,2022-07-29 21:18:00,220729,GBL ODF INC table load,EBIETLPCORE,,
EBIETLPCORE_GBLSLSPKG_INC_APJ_TD1,5b51p,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-08-03 11:52:37,2022-08-03 12:10:12,220803,GBL ODF INC table load,EBIETLPCORE,,
EBIETLPCORE_GBLSLSPKG_INC_PKG_APJ_TD1,58tom,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-07-31 10:42:25,2022-07-31 10:44:32,220731,GBL ODF PKG table load,EBIETLPCORE,,
EBIETLPCORE_GBLSLSPKG_INC_EMEA_TD1,59kq8,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-08-01 20:55:53,2022-08-01 21:10:19,220801,GBL ODF INC table load,EBIETLPCORE,,
EBIETLPCORE_GBLSLSPKG_INC_PKG_APJ_TD1,5832f,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-07-30 11:15:24,2022-07-30 11:19:35,220730,GBL ODF PKG table load,EBIETLPCORE,,
EBIETLPCORE_GBLSLSPKG_INC_EMEA_TD1,5c1xy,EBIETLPCORE,Wait Condition,                   0,                   0,                   0,,,220804,GBL ODF INC table load,EBIETLPCORE,2022-08-04 18:56:40,2022-08-04 19:09:30
EBIETLPCORE_GBLSLSPKG_INC_EMEA_TD1,56l0r,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-07-28 19:10:53,2022-07-28 19:22:16,220728,GBL ODF INC table load,EBIETLPCORE,,
EBIETLPCORE_GBLSLSPKG_INC_EMEA_TD1,5acc6,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-08-02 19:07:57,2022-08-02 19:20:24,220802,GBL ODF INC table load,EBIETLPCORE,,
EBIETLPCORE_GBLSLSPKG_INC_EMEA_TD1,57fob,EBIETLPCORE,Wait Condition,                   0,                   0,                   0,,,220729,GBL ODF INC table load,EBIETLPCORE,2022-07-29 23:48:00,2022-07-30 00:01:00
EBIETLPCORE_GBLSLSPKG_INC_EMEA_TD1,5b51q,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-08-03 19:26:52,2022-08-03 19:37:14,220803,GBL ODF INC table load,EBIETLPCORE,,
EBIETLPCORE_GBLSLSPKG_INC_PKG_EMEA_TD1,58ton,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-07-31 19:11:44,2022-07-31 19:13:51,220731,GBL ODF PKG table load,EBIETLPCORE,,
EBIETLPCORE_GBLSLSPKG_INC_PKG_APJ_TD1,59krm,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-08-01 11:39:27,2022-08-01 11:47:44,220801,GBL ODF PKG table load,EBIETLPCORE,,
EBIETLPCORE_GBLSLSPKG_INC_PKG_EMEA_TD1,5832g,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-07-30 20:41:40,2022-07-30 20:43:47,220730,GBL ODF PKG table load,EBIETLPCORE,,
EBIETLPCORE_GBLSLSPKG_INC_PKG_APJ_TD1,5c1zc,EBIETLPCORE,Wait Condition,                   0,                   0,                   0,,,220804,GBL ODF PKG table load,EBIETLPCORE,2022-08-04 11:00:00,2022-08-04 11:03:40
EBIETLPCORE_GBLSLSPKG_INC_PKG_APJ_TD1,56l25,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-07-28 11:32:54,2022-07-28 11:36:03,220728,GBL ODF PKG table load,EBIETLPCORE,,
EBIETLPCORE_GBLSLSPKG_INC_PKG_APJ_TD1,5acdk,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-08-02 11:25:03,2022-08-02 11:27:11,220802,GBL ODF PKG table load,EBIETLPCORE,,
EBIETLPCORE_GBLSLSPKG_INC_PKG_APJ_TD1,57fpp,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-07-29 21:19:06,2022-07-29 21:21:13,220729,GBL ODF PKG table load,EBIETLPCORE,,
EBIETLPCORE_GBLSLSPKG_INC_PKG_APJ_TD1,5b534,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-08-03 12:11:17,2022-08-03 12:13:24,220803,GBL ODF PKG table load,EBIETLPCORE,,
EBIETLPCORE_GBLSLS_PKG_APJ_FIN_TD1,58tow,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-07-31 10:46:41,2022-07-31 10:48:48,220731,TO LOAD THE FINAL FACT TABLES,EBIETLPCORE,,
EBIETLPCORE_GBLSLSPKG_INC_PKG_EMEA_TD1,59krn,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-08-01 21:11:24,2022-08-01 21:12:29,220801,GBL ODF PKG table load,EBIETLPCORE,,
EBIETLPCORE_GBLSLS_PKG_APJ_FIN_TD1,5832p,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-07-30 11:23:49,2022-07-30 11:29:32,220730,TO LOAD THE FINAL FACT TABLES,EBIETLPCORE,,
EBIETLPCORE_GBLSLSPKG_INC_PKG_EMEA_TD1,5c1zd,EBIETLPCORE,Wait Condition,                   0,                   0,                   0,,,220804,GBL ODF PKG table load,EBIETLPCORE,2022-08-04 19:10:30,2022-08-04 19:12:30
EBIETLPCORE_GBLSLSPKG_INC_PKG_EMEA_TD1,56l26,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-07-28 19:23:20,2022-07-28 19:25:27,220728,GBL ODF PKG table load,EBIETLPCORE,,
EBIETLPCORE_GBLSLSPKG_INC_PKG_EMEA_TD1,5acdl,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-08-02 19:21:29,2022-08-02 19:23:37,220802,GBL ODF PKG table load,EBIETLPCORE,,
EBIETLPCORE_GBLSLSPKG_INC_PKG_EMEA_TD1,57fpq,EBIETLPCORE,Wait Condition,                   0,                   0,                   0,,,220729,GBL ODF PKG table load,EBIETLPCORE,2022-07-30 00:02:00,2022-07-30 00:04:10
EBIETLPCORE_GBLSLSPKG_INC_PKG_EMEA_TD1,5b535,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-08-03 19:38:18,2022-08-03 19:39:24,220803,GBL ODF PKG table load,EBIETLPCORE,,
EBIETLPCORE_PKG_EMC_ORD_PKG,58tuz,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-07-31 01:50:52,2022-07-31 01:51:56,220731,LOAD DATA INTO EMC PACKAGE TABLES,EBIETLPCORE,,
EBIETLPCORE_GBLSLS_PKG_APJ_FIN_TD1,59krw,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-08-01 11:51:59,2022-08-01 11:55:08,220801,TO LOAD THE FINAL FACT TABLES,EBIETLPCORE,,
EBIETLPCORE_PKG_EMC_ORD_PKG,5838s,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-07-30 01:54:20,2022-07-30 01:55:25,220730,LOAD DATA INTO EMC PACKAGE TABLES,EBIETLPCORE,,
EBIETLPCORE_GBLSLS_PKG_APJ_FIN_TD1,5c1zm,EBIETLPCORE,Wait Condition,                   0,                   0,                   0,,,220804,TO LOAD THE FINAL FACT TABLES,EBIETLPCORE,2022-08-04 11:09:40,2022-08-04 11:12:50
EBIETLPCORE_GBLSLS_PKG_APJ_FIN_TD1,56l2f,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-07-28 11:40:15,2022-07-28 11:44:24,220728,TO LOAD THE FINAL FACT TABLES,EBIETLPCORE,,
EBIETLPCORE_GBLSLS_PKG_APJ_FIN_TD1,5acdu,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-08-02 11:38:35,2022-08-02 11:41:45,220802,TO LOAD THE FINAL FACT TABLES,EBIETLPCORE,,
EBIETLPCORE_GBLSLS_PKG_APJ_FIN_TD1,57fpz,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-07-29 21:23:20,2022-07-29 21:27:30,220729,TO LOAD THE FINAL FACT TABLES,EBIETLPCORE,,
EBIETLPCORE_GBLSLS_PKG_APJ_FIN_TD1,5b53e,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-08-03 12:21:43,2022-08-03 12:24:53,220803,TO LOAD THE FINAL FACT TABLES,EBIETLPCORE,,
EBIETLPCORE_PKG_EMC_ORD_PKG_MD,58tv0,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-07-31 14:07:51,2022-07-31 14:08:55,220731,LOAD DATA INTO EMC PACKAGE TABLES,EBIETLPCORE,,
EBIETLPCORE_PKG_EMC_ORD_PKG,59kxy,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-08-01 02:04:42,2022-08-01 02:06:48,220801,LOAD DATA INTO EMC PACKAGE TABLES,EBIETLPCORE,,
EBIETLPCORE_PKG_EMC_ORD_PKG_MD,5838t,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-07-30 13:29:29,2022-07-30 13:30:33,220730,LOAD DATA INTO EMC PACKAGE TABLES,EBIETLPCORE,,
EBIETLPCORE_PKG_EMC_ORD_PKG,5c25c,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-08-04 02:00:11,2022-08-04 02:07:50,220804,LOAD DATA INTO EMC PACKAGE TABLES,EBIETLPCORE,2022-08-04 02:00:11,2022-08-04 02:07:50
EBIETLPCORE_PKG_EMC_ORD_PKG,56l8i,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-07-28 02:13:30,2022-07-28 02:15:35,220728,LOAD DATA INTO EMC PACKAGE TABLES,EBIETLPCORE,,
EBIETLPCORE_PKG_EMC_ORD_PKG,5acjx,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-08-02 02:08:56,2022-08-02 02:10:01,220802,LOAD DATA INTO EMC PACKAGE TABLES,EBIETLPCORE,,
EBIETLPCORE_PKG_EMC_ORD_PKG,57fwj,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-07-29 03:00:57,2022-07-29 03:13:21,220729,LOAD DATA INTO EMC PACKAGE TABLES,EBIETLPCORE,,
EBIETLPCORE_PKG_EMC_ORD_PKG,5b59h,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-08-03 02:13:21,2022-08-03 02:14:25,220803,LOAD DATA INTO EMC PACKAGE TABLES,EBIETLPCORE,,
EBIETLPFIN_PKG_DUMMY_ORD_ADJS,58zku,EBIETLPFIN,Ended OK,                   0,                   0,                   0,2022-07-31 14:02:14,2022-07-31 14:04:22,220731,This job will call the workflow wf_FIN_PKG_SO_DUMMY_ORD_ADJS_TD1 which will load the Dummy Order data from FIN_BASE.DMY_ORD_ADJ to DO package tables.,EBIETLPFIN,,
EBIETLPCORE_PKG_EMC_ORD_PKG_MD,59kxz,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-08-01 14:13:01,2022-08-01 14:14:11,220801,LOAD DATA INTO EMC PACKAGE TABLES,EBIETLPCORE,,
EBIETLPFIN_PKG_DUMMY_ORD_ADJS,588wy,EBIETLPFIN,Ended OK,                   0,                   0,                   0,2022-07-30 14:02:18,2022-07-30 14:05:28,220730,This job will call the workflow wf_FIN_PKG_SO_DUMMY_ORD_ADJS_TD1 which will load the Dummy Order data from FIN_BASE.DMY_ORD_ADJ to DO package tables.,EBIETLPFIN,,
EBIETLPCORE_PKG_EMC_ORD_PKG_MD,5c25d,EBIETLPCORE,Wait Condition,                   0,                   0,                   0,,,220804,LOAD DATA INTO EMC PACKAGE TABLES,EBIETLPCORE,2022-08-04 14:30:00,2022-08-04 14:31:10
EBIETLPCORE_PKG_EMC_ORD_PKG_MD,56l8j,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-07-28 13:46:16,2022-07-28 13:47:20,220728,LOAD DATA INTO EMC PACKAGE TABLES,EBIETLPCORE,,
EBIETLPCORE_PKG_EMC_ORD_PKG_MD,5acjy,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-08-02 13:36:44,2022-08-02 13:37:49,220802,LOAD DATA INTO EMC PACKAGE TABLES,EBIETLPCORE,,
EBIETLPCORE_PKG_EMC_ORD_PKG_MD,57fwk,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-07-29 13:45:49,2022-07-29 13:46:53,220729,LOAD DATA INTO EMC PACKAGE TABLES,EBIETLPCORE,,
EBIETLPCORE_PKG_EMC_ORD_PKG_MD,5b59i,EBIETLPCORE,Ended OK,                   0,                   0,                   0,2022-08-03 13:53:11,2022-08-03 13:55:17,220803,LOAD DATA INTO EMC PACKAGE TABLES,EBIETLPCORE,,
EBIETLPPARTY_SRA_DELL_ACCT_DIM_TD1,58z35,EBIETLPPARTY,Ended OK,                   0,                   0,                   0,2022-07-31 05:17:11,2022-07-31 05:24:28,220731,Load Data into DELL_ACCT_DIM Table,EBIETLPPARTY,,
EBIETLPFIN_PKG_DUMMY_ORD_ADJS,59qlj,EBIETLPFIN,Ended OK,                   0,                   0,                   0,2022-08-01 14:02:13,2022-08-01 14:05:25,220801,This job will call the workflow wf_FIN_PKG_SO_DUMMY_ORD_ADJS_TD1 which will load the Dummy Order data from FIN_BASE.DMY_ORD_ADJ to DO package tables.,EBIETLPFIN,,
EBIETLPPARTY_SRA_DELL_ACCT_DIM_TD1,588go,EBIETLPPARTY,Ended OK,                   0,                   0,                   0,2022-07-30 05:36:56,2022-07-30 05:43:14,220730,Load Data into DELL_ACCT_DIM Table,EBIETLPPARTY,,
EBIETLPFIN_PKG_DUMMY_ORD_ADJS,5c1s1,EBIETLPFIN,Wait Condition,                   0,                   0,                   0,,,220804,This job will call the workflow wf_FIN_PKG_SO_DUMMY_ORD_ADJS_TD1 which will load the Dummy Order data from FIN_BASE.DMY_ORD_ADJ to DO package tables.,EBIETLPFIN,2022-08-04 14:02:20,2022-08-04 14:05:00
EBIETLPFIN_PKG_DUMMY_ORD_ADJS,56my5,EBIETLPFIN,Ended OK,                   0,                   0,                   0,2022-07-28 14:02:17,2022-07-28 14:04:24,220728,This job will call the workflow wf_FIN_PKG_SO_DUMMY_ORD_ADJS_TD1 which will load the Dummy Order data from FIN_BASE.DMY_ORD_ADJ to DO package tables.,EBIETLPFIN,,
EBIETLPFIN_PKG_DUMMY_ORD_ADJS,5ai4h,EBIETLPFIN,Ended OK,                   0,                   0,                   0,2022-08-02 14:02:12,2022-08-02 14:04:21,220802,This job will call the workflow wf_FIN_PKG_SO_DUMMY_ORD_ADJS_TD1 which will load the Dummy Order data from FIN_BASE.DMY_ORD_ADJ to DO package tables.,EBIETLPFIN,,
EBIETLPFIN_PKG_DUMMY_ORD_ADJS,57hmw,EBIETLPFIN,Ended OK,                   0,                   0,                   0,2022-07-29 14:02:15,2022-07-29 14:04:23,220729,This job will call the workflow wf_FIN_PKG_SO_DUMMY_ORD_ADJS_TD1 which will load the Dummy Order data from FIN_BASE.DMY_ORD_ADJ to DO package tables.,EBIETLPFIN,,
EBIETLPFIN_PKG_DUMMY_ORD_ADJS,5baty,EBIETLPFIN,Ended OK,                   0,                   0,                   0,2022-08-03 14:03:34,2022-08-03 14:05:42,220803,This job will call the workflow wf_FIN_PKG_SO_DUMMY_ORD_ADJS_TD1 which will load the Dummy Order data from FIN_BASE.DMY_ORD_ADJ to DO package tables.,EBIETLPFIN,,
EBIETLPSLS_BMS_EMC_PARTNER_CREDIT,58ylb,EBIETLPSLS,Ended OK,                   0,                   0,                   0,2022-07-31 01:00:07,2022-07-31 01:04:25,220731,Buidling EMC_PARTNER_CREDIT table to integrate EMC and DELL,EBIETLPSLS,,
EBIETLPPARTY_SRA_DELL_ACCT_DIM_TD1,59q4p,EBIETLPPARTY,Ended OK,                   0,                   0,                   0,2022-08-01 04:43:24,2022-08-01 04:54:46,220801,Load Data into DELL_ACCT_DIM Table,EBIETLPPARTY,,
EBIETLPSLS_BMS_EMC_PARTNER_CREDIT,587z1,EBIETLPSLS,Ended OK,                   0,                   0,                   0,2022-07-30 01:00:06,2022-07-30 01:04:39,220730,Buidling EMC_PARTNER_CREDIT table to integrate EMC and DELL,EBIETLPSLS,,
EBIETLPPARTY_SRA_DELL_ACCT_DIM_TD1,5c1ca,EBIETLPPARTY,Ended OK,                   0,                   0,                   0,2022-08-04 05:47:35,2022-08-04 06:07:11,220804,Load Data into DELL_ACCT_DIM Table,EBIETLPPARTY,,
EBIETLPPARTY_BMS_ACCT_HIERARCY_PIVOT,56mii,EBIETLPPARTY,Ended OK,                   0,                   0,                   0,2022-07-28 13:17:43,2022-07-28 13:22:54,220728,This is the materialized table PARTY_PKG.ACCT_HIERARCY_PIVOT from PARTY_EXTRC.ACCT_HIERARCY_PIVOT_VW,EBIETLPPARTY,,
EBIETLPPARTY_SRA_DELL_ACCT_DIM_TD1,5aho9,EBIETLPPARTY,Ended OK,                   0,                   0,                   0,2022-08-02 04:56:48,2022-08-02 05:23:50,220802,Load Data into DELL_ACCT_DIM Table,EBIETLPPARTY,,
EBIETLPPARTY_BMS_ACCT_HIERARCY_PIVOT,57h6v,EBIETLPPARTY,Ended OK,                   0,                   0,                   0,2022-07-29 13:14:34,2022-07-29 13:18:43,220729,This is the materialized table PARTY_PKG.ACCT_HIERARCY_PIVOT from PARTY_EXTRC.ACCT_HIERARCY_PIVOT_VW,EBIETLPPARTY,,
EBIETLPPARTY_SRA_DELL_ACCT_DIM_TD1,5badu,EBIETLPPARTY,Ended OK,                   0,                   0,                   0,2022-08-03 05:12:45,2022-08-03 05:36:37,220803,Load Data into DELL_ACCT_DIM Table,EBIETLPPARTY,,
EBIETLPSLS_BMS_EMC_PARTNER_CREDIT_MD,58ym8,EBIETLPSLS,Ended OK,                   0,                   0,                   0,2022-07-31 13:00:02,2022-07-31 13:06:15,220731,2nd pull for EMC_PARTNER_CREDIT table from EMC in DDW,EBIETLPSLS,,
EBIETLPSLS_BMS_EMC_PARTNER_CREDIT,59pn0,EBIETLPSLS,Ended OK,                   0,                   0,                   0,2022-08-01 01:00:10,2022-08-01 01:05:31,220801,Buidling EMC_PARTNER_CREDIT table to integrate EMC and DELL,EBIETLPSLS,,
EBIETLPSLS_BMS_EMC_PARTNER_CREDIT_MD,587zy,EBIETLPSLS,Ended OK,                   0,                   0,                   0,2022-07-30 13:00:01,2022-07-30 13:04:13,220730,2nd pull for EMC_PARTNER_CREDIT table from EMC in DDW,EBIETLPSLS,,
EBIETLPSLS_BMS_EMC_PARTNER_CREDIT,5c0um,EBIETLPSLS,Ended OK,                   0,                   0,                   0,2022-08-04 01:00:05,2022-08-04 01:09:39,220804,Buidling EMC_PARTNER_CREDIT table to integrate EMC and DELL,EBIETLPSLS,,
EBIETLPPARTY_SRA_DELL_ACCT_DIM_TD1,56mi0,EBIETLPPARTY,Ended OK,                   0,                   0,                   0,2022-07-28 05:00:15,2022-07-28 05:23:58,220728,Load Data into DELL_ACCT_DIM Table,EBIETLPPARTY,,
EBIETLPSLS_BMS_EMC_PARTNER_CREDIT,5ah6y,EBIETLPSLS,Ended OK,                   0,                   0,                   0,2022-08-02 01:00:06,2022-08-02 01:07:40,220802,Buidling EMC_PARTNER_CREDIT table to integrate EMC and DELL,EBIETLPSLS,,
EBIETLPPARTY_SRA_DELL_ACCT_DIM_TD1,57h6c,EBIETLPPARTY,Ended OK,                   0,                   0,                   0,2022-07-29 04:42:07,2022-07-29 04:54:32,220729,Load Data into DELL_ACCT_DIM Table,EBIETLPPARTY,,
EBIETLPSLS_BMS_EMC_PARTNER_CREDIT,5b9t2,EBIETLPSLS,Ended OK,                   0,                   0,                   0,2022-08-03 01:00:07,2022-08-03 01:11:50,220803,Buidling EMC_PARTNER_CREDIT table to integrate EMC and DELL,EBIETLPSLS,,
EBIETLPSLS_CUST_ACCT_MAP_TD1,58yks,EBIETLPSLS,Ended OK,                   0,                   0,                   0,2022-07-31 05:25:33,2022-07-31 05:28:43,220731,This will load data into CUST_ACCT_MAP table,EBIETLPSLS,,
EBIETLPSLS_BMS_EMC_PARTNER_CREDIT_MD,59po0,EBIETLPSLS,Ended OK,                   0,                   0,                   0,2022-08-01 13:00:02,2022-08-01 13:08:23,220801,2nd pull for EMC_PARTNER_CREDIT table from EMC in DDW,EBIETLPSLS,,
EBIETLPSLS_CUST_ACCT_MAP_TD1,587y6,EBIETLPSLS,Ended OK,                   0,                   0,                   0,2022-07-30 05:45:20,2022-07-30 05:48:28,220730,This will load data into CUST_ACCT_MAP table,EBIETLPSLS,,
EBIETLPSLS_BMS_EMC_PARTNER_CREDIT_MD,5c0vm,EBIETLPSLS,Wait Condition,                   0,                   0,                   0,,,220804,2nd pull for EMC_PARTNER_CREDIT table from EMC in DDW,EBIETLPSLS,2022-08-04 13:00:00,2022-08-04 13:04:30
EBIETLPSLS_BMS_EMC_PARTNER_CREDIT,56m0n,EBIETLPSLS,Ended OK,                   0,                   0,                   0,2022-07-28 01:00:04,2022-07-28 01:05:40,220728,Buidling EMC_PARTNER_CREDIT table to integrate EMC and DELL,EBIETLPSLS,,
EBIETLPSLS_BMS_EMC_PARTNER_CREDIT_MD,5ah7y,EBIETLPSLS,Ended OK,                   0,                   0,                   0,2022-08-02 13:00:01,2022-08-02 13:07:17,220802,2nd pull for EMC_PARTNER_CREDIT table from EMC in DDW,EBIETLPSLS,,
EBIETLPSLS_BMS_EMC_PARTNER_CREDIT,57goz,EBIETLPSLS,Ended OK,                   0,                   0,                   0,2022-07-29 01:00:04,2022-07-29 01:05:24,220729,Buidling EMC_PARTNER_CREDIT table to integrate EMC and DELL,EBIETLPSLS,,
EBIETLPSLS_BMS_EMC_PARTNER_CREDIT_MD,5b9u2,EBIETLPSLS,Ended OK,                   0,                   0,                   0,2022-08-03 13:00:02,2022-08-03 13:04:12,220803,2nd pull for EMC_PARTNER_CREDIT table from EMC in DDW,EBIETLPSLS,,
